round,global_test_acc,global_test_loss,global_best_score,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
81,98.52700490998363,0.07484278322402227,99.6,95.41666666666667,98.8,99.04761904761905,98.33333333333333,99.6,99.52380952380952,96.03852081298828
82,98.52700490998363,0.0794036016200623,99.6,95.41666666666667,94.66666666666667,98.33333333333333,98.33333333333333,99.6,99.52380952380952,95.94960951805115
83,98.58156028368795,0.08676166847776742,99.6,96.66666666666667,98.4,99.16666666666667,98.33333333333333,99.6,99.52380952380952,96.51681184768677
84,98.41789416257501,0.07516362554853348,99.6,96.25,97.33333333333333,99.52380952380952,98.33333333333333,99.6,99.52380952380952,98.51915955543518
85,98.3633387888707,0.08237906016614127,99.6,95.83333333333333,97.73333333333333,98.69047619047619,98.33333333333333,99.6,99.52380952380952,95.79327487945557
86,98.47244953627933,0.08952964886589927,99.6,95.41666666666667,98.4,98.45238095238095,98.33333333333333,99.6,99.52380952380952,95.84704661369324
87,98.63611565739225,0.0811963069340734,99.6,96.66666666666667,99.06666666666666,98.92857142857143,98.33333333333333,99.6,99.52380952380952,98.17069482803345
88,98.41789416257501,0.07960099002643958,99.6,95.0,98.93333333333334,98.21428571428571,98.33333333333333,99.6,99.52380952380952,96.4687237739563
89,98.52700490998363,0.08058405601006033,99.6,95.41666666666667,98.4,98.92857142857143,98.33333333333333,99.6,99.52380952380952,98.19408202171326
90,98.69067103109656,0.07153949456701882,99.6,95.41666666666667,99.2,98.69047619047619,98.33333333333333,99.6,99.52380952380952,96.5458812713623
91,98.74522640480087,0.0718172727251056,99.6,95.0,97.86666666666666,98.57142857142857,98.33333333333333,99.6,99.52380952380952,94.98013377189636
92,98.69067103109656,0.07973734893111496,99.6,95.83333333333333,99.06666666666666,99.16666666666667,98.33333333333333,99.6,99.52380952380952,97.00722479820251
93,98.74522640480087,0.07164128255003718,99.6,96.25,98.93333333333334,98.69047619047619,98.33333333333333,99.6,99.52380952380952,96.64886903762817
94,98.79978177850518,0.06837044021035424,99.6,95.0,99.46666666666667,98.69047619047619,98.33333333333333,99.6,99.52380952380952,95.28150248527527
95,98.47244953627933,0.08131314440363675,99.6,86.66666666666667,99.2,99.04761904761905,98.33333333333333,99.6,99.52380952380952,97.24534845352173
96,98.79978177850518,0.07686087864718062,99.6,96.25,98.26666666666667,95.71428571428571,98.33333333333333,99.6,99.52380952380952,96.67641234397888
97,98.74522640480087,0.06965799980966479,99.6,96.66666666666667,98.53333333333333,96.9047619047619,98.33333333333333,99.6,99.52380952380952,95.21922063827515
98,98.58156028368795,0.0710159829868644,99.6,95.0,98.53333333333333,95.11904761904762,98.33333333333333,99.6,99.52380952380952,95.17953753471375
99,98.47244953627933,0.08856098654381765,99.6,96.66666666666667,98.26666666666667,97.5,98.33333333333333,99.6,99.52380952380952,96.7833423614502
100,98.58156028368795,0.06724411807678327,99.6,96.66666666666667,99.33333333333333,98.92857142857143,98.33333333333333,99.6,99.52380952380952,96.0932228565216
