round,global_test_acc,global_test_loss,global_best_score,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
71,97.49045280960175,0.1450554507479457,98.33333333333333,91.66666666666667,96.93333333333334,96.42857142857143,96.66666666666667,98.13333333333334,98.33333333333333,99.98691773414612
72,97.32678668848881,0.15335004217119824,98.33333333333333,87.08333333333333,98.0,92.5,96.66666666666667,98.13333333333334,98.33333333333333,98.87773418426514
73,97.38134206219313,0.14922347430396696,98.33333333333333,92.91666666666667,96.93333333333334,91.19047619047619,96.66666666666667,98.13333333333334,98.33333333333333,99.67679142951965
74,97.43589743589743,0.15178141426014038,98.33333333333333,95.0,89.2,96.9047619047619,96.66666666666667,98.13333333333334,98.33333333333333,100.0472104549408
75,97.49045280960175,0.1504642204160738,98.33333333333333,92.5,97.73333333333333,96.42857142857143,96.66666666666667,98.13333333333334,98.33333333333333,100.77334761619568
76,97.43589743589743,0.14731357780742813,98.33333333333333,93.75,96.26666666666667,95.47619047619048,96.66666666666667,98.13333333333334,98.33333333333333,99.66940808296204
77,97.54500818330605,0.14927768769095942,98.33333333333333,93.75,94.0,95.5952380952381,96.66666666666667,98.13333333333334,98.33333333333333,100.1381425857544
78,97.54500818330605,0.1477007978708194,98.33333333333333,92.91666666666667,94.8,90.47619047619048,96.66666666666667,98.13333333333334,98.33333333333333,99.29168486595154
79,97.54500818330605,0.15137320714761857,98.33333333333333,95.41666666666667,94.66666666666667,95.23809523809524,96.66666666666667,98.13333333333334,98.33333333333333,99.66282749176025
80,97.43589743589743,0.14530928874918228,98.33333333333333,91.25,94.53333333333333,95.5952380952381,96.66666666666667,98.13333333333334,98.33333333333333,99.66688513755798
81,97.54500818330605,0.14717049191400794,98.33333333333333,93.33333333333333,97.73333333333333,95.95238095238095,96.66666666666667,98.13333333333334,98.33333333333333,97.48762965202332
82,97.65411893071467,0.14545989826377803,98.33333333333333,94.58333333333333,97.6,97.5,96.66666666666667,98.13333333333334,98.33333333333333,98.19247722625732
83,97.54500818330605,0.14906660351372356,98.33333333333333,80.0,94.8,95.11904761904762,96.66666666666667,98.13333333333334,98.33333333333333,98.06727695465088
84,97.54500818330605,0.14463856108667297,98.33333333333333,95.0,93.6,96.78571428571429,96.66666666666667,98.13333333333334,98.33333333333333,97.4540057182312
85,97.38134206219313,0.14659492303577154,98.33333333333333,91.25,97.73333333333333,95.35714285714286,96.66666666666667,98.13333333333334,98.33333333333333,98.42196798324585
86,97.49045280960175,0.14696307650542464,98.33333333333333,95.0,96.4,95.95238095238095,96.66666666666667,98.13333333333334,98.33333333333333,97.84564971923828
87,97.38134206219313,0.14770038690466178,98.33333333333333,92.5,97.06666666666666,95.0,96.66666666666667,98.13333333333334,98.33333333333333,98.42296981811523
88,97.2722313147845,0.15471673186001336,98.33333333333333,93.75,95.6,94.88095238095238,96.66666666666667,98.13333333333334,98.33333333333333,98.07924628257751
89,97.70867430441899,0.1442936277037069,98.33333333333333,96.25,85.73333333333333,97.61904761904762,96.66666666666667,98.13333333333334,98.33333333333333,97.72496294975281
90,97.43589743589743,0.14917746806669788,98.33333333333333,89.16666666666667,94.53333333333333,96.42857142857143,96.66666666666667,98.13333333333334,98.33333333333333,97.49648642539978
91,97.38134206219313,0.144876757907633,98.33333333333333,92.5,98.13333333333334,91.9047619047619,96.66666666666667,98.13333333333334,98.33333333333333,98.55986881256104
92,97.49045280960175,0.14673475642158681,98.33333333333333,95.0,95.86666666666666,87.97619047619048,96.66666666666667,98.13333333333334,98.33333333333333,98.87465858459473
93,97.32678668848881,0.1462393242881858,98.33333333333333,93.75,94.8,95.47619047619048,96.66666666666667,98.13333333333334,98.33333333333333,98.23341178894043
94,97.59956355701037,0.14544037604254895,98.33333333333333,95.83333333333333,97.6,95.83333333333333,96.66666666666667,98.13333333333334,98.33333333333333,99.40958595275879
95,97.38134206219313,0.15507920019746083,98.33333333333333,95.83333333333333,92.53333333333333,89.16666666666667,96.66666666666667,98.13333333333334,98.33333333333333,98.30995559692383
96,97.54500818330605,0.15346686685746858,98.33333333333333,88.33333333333333,84.0,95.95238095238095,96.66666666666667,98.13333333333334,98.33333333333333,98.76603507995605
97,97.54500818330605,0.1471095823337613,98.33333333333333,93.33333333333333,92.13333333333334,94.16666666666667,96.66666666666667,98.13333333333334,98.33333333333333,96.54499053955078
98,97.65411893071467,0.14421247407103535,98.33333333333333,93.75,95.86666666666666,95.71428571428571,96.66666666666667,98.13333333333334,98.33333333333333,97.70503187179565
99,97.59956355701037,0.14695672731011591,98.33333333333333,87.91666666666667,94.53333333333333,97.02380952380952,96.66666666666667,98.13333333333334,98.33333333333333,99.12543606758118
100,97.54500818330605,0.145678897257814,98.33333333333333,94.16666666666667,97.6,97.26190476190476,96.66666666666667,98.13333333333334,98.33333333333333,98.16262102127075
