round,global_test_acc,global_test_loss,global_best_score,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
70,98.47244953627933,0.11721510041288324,99.6,97.08333333333333,98.4,98.45238095238095,97.5,99.6,99.4047619047619,97.1017701625824
71,98.03600654664484,0.1211163253761258,99.6,95.83333333333333,99.06666666666666,98.69047619047619,97.5,99.6,99.4047619047619,97.03433108329773
72,98.19967266775778,0.11792865781698593,99.6,96.25,99.2,98.21428571428571,97.5,99.6,99.4047619047619,96.29835963249207
73,98.30878341516639,0.11917005096419699,99.6,95.0,96.66666666666667,98.80952380952381,97.5,99.6,99.4047619047619,95.34834599494934
74,98.25422804146208,0.12351738359349587,99.6,97.08333333333333,98.26666666666667,97.97619047619048,97.5,99.6,99.4047619047619,95.40361332893372
75,97.98145117294054,0.12287991485083757,99.6,96.25,99.46666666666667,97.5,97.5,99.6,99.4047619047619,95.55201649665833
76,98.30878341516639,0.11606676301945017,99.6,96.66666666666667,97.73333333333333,99.16666666666667,97.5,99.6,99.4047619047619,95.71978974342346
77,98.52700490998363,0.11923589653577374,99.6,96.66666666666667,99.06666666666666,97.02380952380952,97.5,99.6,99.4047619047619,96.17939686775208
78,98.52700490998363,0.11805522049765167,99.6,95.83333333333333,98.13333333333334,99.04761904761905,97.5,99.6,99.4047619047619,98.66095995903015
79,98.30878341516639,0.11530643818746442,99.6,97.08333333333333,98.4,97.61904761904762,97.5,99.6,99.4047619047619,96.00759029388428
80,98.41789416257501,0.1187251301857157,99.6,96.25,98.26666666666667,98.92857142857143,97.5,99.6,99.4047619047619,95.36482882499695
81,98.30878341516639,0.1186230745475643,99.6,96.25,87.6,98.80952380952381,97.5,99.6,99.4047619047619,94.86186194419861
82,98.25422804146208,0.11945422454551465,99.6,96.25,99.06666666666666,99.28571428571429,97.5,99.6,99.4047619047619,96.49189376831055
83,98.41789416257501,0.119922924036128,99.6,95.0,97.86666666666666,98.45238095238095,97.5,99.6,99.4047619047619,96.04486417770386
84,98.52700490998363,0.11780273996204225,99.6,96.25,99.06666666666666,99.52380952380952,97.5,99.6,99.52380952380952,96.9440529346466
85,98.52700490998363,0.11758487387813712,99.6,96.25,99.2,99.04761904761905,97.5,99.6,99.52380952380952,95.34371972084045
86,98.47244953627933,0.11811720331940612,99.6,95.0,98.8,93.21428571428571,97.5,99.6,99.52380952380952,95.19314360618591
87,98.58156028368795,0.11673545661625244,99.6,96.25,98.13333333333334,97.5,97.5,99.6,99.52380952380952,96.4186761379242
88,98.47244953627933,0.12591885903886327,99.6,94.58333333333333,98.53333333333333,97.85714285714286,97.5,99.6,99.52380952380952,97.24741721153259
89,98.52700490998363,0.123267642177811,99.6,96.25,98.8,97.85714285714286,97.5,99.6,99.52380952380952,97.16020846366882
90,98.41789416257501,0.11965375907512397,99.6,96.25,99.2,98.33333333333333,97.5,99.6,99.52380952380952,96.44697999954224
91,98.47244953627933,0.11996616025611855,99.6,97.5,98.53333333333333,98.57142857142857,97.5,99.6,99.52380952380952,95.78701996803284
92,98.47244953627933,0.12121054909547294,99.6,97.08333333333333,98.13333333333334,99.28571428571429,97.5,99.6,99.52380952380952,96.2583863735199
93,98.52700490998363,0.11729956204776656,99.6,95.41666666666667,99.2,99.16666666666667,97.5,99.6,99.52380952380952,96.45754885673523
94,98.19967266775778,0.11629986501580349,99.6,96.25,97.6,98.80952380952381,97.5,99.6,99.52380952380952,96.61316514015198
95,98.41789416257501,0.11923799499709276,99.6,95.0,98.26666666666667,98.69047619047619,97.5,99.6,99.52380952380952,98.52931952476501
96,98.52700490998363,0.12575762635142068,99.6,96.25,95.86666666666666,97.26190476190476,97.5,99.6,99.52380952380952,96.78838276863098
97,98.52700490998363,0.1190692713242807,99.6,92.5,98.26666666666667,97.97619047619048,97.5,99.6,99.52380952380952,95.98693513870239
98,98.30878341516639,0.12467088841417692,99.6,97.5,95.33333333333333,99.16666666666667,97.5,99.6,99.52380952380952,95.56025815010071
99,98.30878341516639,0.12356138984965771,99.6,96.25,99.06666666666666,97.61904761904762,97.5,99.6,99.52380952380952,95.62662315368652
100,98.47244953627933,0.11664824794720986,99.6,95.41666666666667,98.53333333333333,99.16666666666667,97.5,99.6,99.52380952380952,95.39570832252502
