round,global_test_acc,global_test_loss,global_best_score,current_beta,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
43,73.04964539007092,0.6501201278176801,80.11904761904762,0.785,42.916666666666664,63.333333333333336,64.76190476190476,59.583333333333336,70.8,80.11904761904762,7.998233318328857
44,65.08456082924168,0.8302456263838143,80.11904761904762,0.78,52.083333333333336,46.266666666666666,65.83333333333333,59.583333333333336,70.8,80.11904761904762,7.947847604751587
45,63.557010365521,0.8924963186527121,80.11904761904762,0.775,34.583333333333336,60.8,59.88095238095238,59.583333333333336,70.8,80.11904761904762,7.880308628082275
46,73.04964539007092,0.6690045739042347,80.11904761904762,0.77,47.083333333333336,61.333333333333336,77.14285714285714,59.583333333333336,70.8,80.11904761904762,8.042566537857056
47,61.64757228587016,0.8740062878049654,80.11904761904762,0.765,43.333333333333336,63.2,77.61904761904762,59.583333333333336,70.8,80.11904761904762,7.953307390213013
48,73.86797599563558,0.6725730875442768,80.11904761904762,0.76,47.916666666666664,55.06666666666667,73.80952380952381,59.583333333333336,70.8,80.11904761904762,7.98578667640686
49,56.57392253136934,1.0373066170462246,80.11904761904762,0.755,47.083333333333336,58.666666666666664,72.73809523809524,59.583333333333336,70.8,80.11904761904762,7.8941168785095215
50,73.81342062193126,0.6532462300925419,80.71428571428571,0.75,55.0,61.46666666666667,80.71428571428571,59.583333333333336,70.8,80.71428571428571,7.997211217880249
51,67.53955264593563,0.7863249162147785,80.71428571428571,0.745,48.333333333333336,51.86666666666667,60.95238095238095,59.583333333333336,70.8,80.71428571428571,7.989821672439575
52,70.26732133115112,0.7219604829262043,80.71428571428571,0.74,57.916666666666664,56.0,71.42857142857143,59.583333333333336,70.8,80.71428571428571,7.931118965148926
53,67.9214402618658,0.7046561426129835,80.71428571428571,0.735,55.0,52.666666666666664,66.07142857142857,59.583333333333336,70.8,80.71428571428571,7.902619123458862
54,74.52264048008729,0.6685642045119713,80.71428571428571,0.73,47.5,42.666666666666664,75.35714285714286,59.583333333333336,70.8,80.71428571428571,7.974937438964844
55,70.26732133115112,0.7139177014087809,80.71428571428571,0.725,51.666666666666664,63.6,69.04761904761905,59.583333333333336,70.8,80.71428571428571,7.875736713409424
56,62.684124386252044,0.8515321489038139,80.71428571428571,0.72,60.0,54.93333333333333,64.4047619047619,60.0,70.8,80.71428571428571,7.948931694030762
57,67.64866339334425,0.7282543747589506,80.71428571428571,0.7150000000000001,66.25,66.13333333333334,73.33333333333333,66.25,70.8,80.71428571428571,7.812204837799072
58,72.28587015821059,0.6958588546720045,80.71428571428571,0.71,55.833333333333336,50.8,76.42857142857143,66.25,70.8,80.71428571428571,7.990973472595215
59,74.79541734860884,0.6773208564725416,80.71428571428571,0.7050000000000001,62.916666666666664,52.13333333333333,75.5952380952381,66.25,70.8,80.71428571428571,8.080357789993286
60,74.19530823786143,0.6140027477823454,80.71428571428571,0.7,37.5,50.13333333333333,68.69047619047619,66.25,70.8,80.71428571428571,8.155890464782715
61,74.35897435897436,0.6189578709931209,80.71428571428571,0.6950000000000001,36.666666666666664,48.0,78.92857142857143,66.25,70.8,80.71428571428571,7.835103750228882
62,68.19421713038734,0.7531130108340033,80.71428571428571,0.69,51.25,55.86666666666667,75.47619047619048,66.25,70.8,80.71428571428571,7.926773309707642
63,70.10365521003818,0.6581800230618181,80.71428571428571,0.685,60.0,67.06666666666666,72.14285714285714,66.25,70.8,80.71428571428571,7.9529924392700195
64,72.44953627932351,0.6573081047370516,80.71428571428571,0.6799999999999999,50.416666666666664,64.13333333333334,76.9047619047619,66.25,70.8,80.71428571428571,8.2954843044281
65,70.81287506819422,0.7254064802465767,80.71428571428571,0.675,64.16666666666667,63.06666666666667,72.5,66.25,70.8,80.71428571428571,8.097295761108398
66,63.829787234042556,0.8907849336492604,80.71428571428571,0.6699999999999999,51.666666666666664,62.4,48.92857142857143,66.25,70.8,80.71428571428571,8.30198621749878
67,67.43044189852701,0.7869734065286045,80.71428571428571,0.665,44.583333333333336,68.26666666666667,77.85714285714286,66.25,70.8,80.71428571428571,8.019864797592163
68,72.83142389525368,0.6675901803477057,80.71428571428571,0.6599999999999999,52.916666666666664,64.66666666666667,75.95238095238095,66.25,70.8,80.71428571428571,8.01955533027649
69,73.15875613747954,0.6602113236641062,80.71428571428571,0.655,50.0,49.46666666666667,78.21428571428571,66.25,70.8,80.71428571428571,8.063359260559082
70,72.28587015821059,0.6214190176848707,80.71428571428571,0.65,35.0,65.2,72.85714285714286,66.25,70.8,80.71428571428571,7.901917457580566
