round,global_test_acc,global_test_loss,global_best_score,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
80,97.65411893071467,0.11453392529952468,98.8,92.5,94.93333333333334,96.66666666666667,96.25,98.8,98.21428571428571,97.01188707351685
81,97.8177850518276,0.1178908563070481,98.8,93.33333333333333,92.26666666666667,97.5,96.25,98.8,98.21428571428571,97.75823712348938
82,97.65411893071467,0.1210898012605271,98.8,95.83333333333333,95.46666666666667,98.0952380952381,96.25,98.8,98.21428571428571,98.28204369544983
83,97.65411893071467,0.12418501168100067,98.8,94.16666666666667,96.53333333333333,97.5,96.25,98.8,98.21428571428571,97.65544843673706
84,97.65411893071467,0.1218322648391818,98.8,94.16666666666667,97.46666666666667,95.83333333333333,96.25,98.8,98.21428571428571,97.12737703323364
85,97.65411893071467,0.11799831658798463,98.8,94.16666666666667,96.93333333333334,96.42857142857143,96.25,98.8,98.21428571428571,97.23763036727905
86,97.70867430441899,0.11707897417664785,98.8,94.16666666666667,98.26666666666667,96.07142857142857,96.25,98.8,98.21428571428571,97.31222605705261
87,97.7632296781233,0.12170608899684558,98.8,94.58333333333333,97.6,96.19047619047619,96.25,98.8,98.21428571428571,98.04204845428467
88,97.70867430441899,0.12087385800610907,98.8,93.33333333333333,89.2,97.61904761904762,96.25,98.8,98.21428571428571,98.17853426933289
89,97.8177850518276,0.11075629300843313,98.8,93.33333333333333,97.2,97.5,96.25,98.8,98.21428571428571,97.26124382019043
90,97.87234042553192,0.11751876774460784,98.8,87.08333333333333,94.93333333333334,97.61904761904762,96.25,98.8,98.21428571428571,97.08459663391113
91,97.7632296781233,0.1234135291707734,98.8,95.41666666666667,97.6,96.66666666666667,96.25,98.8,98.21428571428571,99.51241970062256
92,97.65411893071467,0.12268437469751446,98.8,95.0,94.8,97.85714285714286,96.25,98.8,98.21428571428571,96.24810266494751
93,97.65411893071467,0.11177674013366602,98.8,95.0,97.73333333333333,97.14285714285714,96.25,98.8,98.21428571428571,96.1538450717926
94,97.59956355701037,0.12133355938743173,98.8,92.91666666666667,96.53333333333333,97.02380952380952,96.25,98.8,98.21428571428571,96.66910457611084
95,97.7632296781233,0.12602020990693588,98.8,92.5,95.2,97.97619047619048,96.25,98.8,98.21428571428571,98.68978953361511
96,97.65411893071467,0.11313547314132628,98.8,91.66666666666667,96.8,97.26190476190476,96.25,98.8,98.21428571428571,97.9538688659668
97,97.59956355701037,0.11656762651119638,98.8,93.33333333333333,94.8,97.73809523809524,96.25,98.8,98.21428571428571,96.94186019897461
98,97.8177850518276,0.11338658928208792,98.8,95.83333333333333,97.46666666666667,96.78571428571429,96.25,98.8,98.21428571428571,97.09888076782227
99,97.8177850518276,0.11714128031824908,98.8,91.66666666666667,93.46666666666667,92.85714285714286,96.25,98.8,98.21428571428571,97.11013293266296
100,97.49045280960175,0.11716099897929436,98.8,92.5,96.4,97.26190476190476,96.25,98.8,98.21428571428571,97.37051773071289
